id,data_source,country,hemisphere,week,year,age_group,hsp_rate,hsp_rate_flu,hsp_rate_rsv,hsp_rate_covid19,cases_rate_flu,cases_rate_rsv,cases_rate_covid19,hsp_abs,hsp_abs_flu,hsp_abs_rsv,hsp_abs_covid,cases_abs_flu,cases_abs_rsv,cases_abs_covid,denominator,subtype_a_abs,subtype_b_abs,subtype_c_abs,subtype_a_rate,subtype_b_rate,subtype_c_rate,start_date
7244,fluNet,AUS,SH,2,2022,ALL,NA,0,0,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,25978935,1,0,NA,0,0,NA,2022-01-09
7245,FluNet - Non Sentinel,FR,NH,2,2022,ALL,NA,0.79,0.73,21.45,NA,NA,NA,NA,538,495,14560,NA,NA,NA,67885000,538,0,NA,0.79,0,NA,2022-01-09
7246,FluNet - Sentinel,FR,NH,2,2022,ALL,NA,0.02,0,21.45,NA,NA,NA,NA,11,2,14560,NA,NA,NA,67885000,11,0,NA,0.02,0,NA,2022-01-09
7247,SARI Watch//UKHSA,UK,NH,2,2022,ALL,18.99,0.06,0.32,18.61,NA,NA,NA,10737,35,183,10519,NA,NA,NA,56536419,NA,NA,NA,NA,NA,NA,2022-01-09
7248,SARI Watch/ONS,UK,NH,2,2022,0-4,13.05,0.46,2.39,10.2,NA,NA,NA,399,14,73,312,NA,NA,NA,3058217,NA,NA,NA,NA,NA,NA,2022-01-09
7249,SARI Watch/ONS,UK,NH,2,2022,15-44,9.92,0.02,0.05,9.85,NA,NA,NA,2150,4,11,2135,NA,NA,21,672,799,NA,NA,NA,NA,NA,2022-01-09
7250,SARI Watch/ONS,UK,NH,2,2022,45-54,10.05,0,0,10.05,NA,NA,NA,751,0,0,751,NA,NA,7,476,135,NA,NA,NA,NA,NA,2022-01-09
7251,SARI Watch/ONS,UK,NH,2,2022,5-14,3.15,0.06,0.13,2.96,NA,NA,NA,213,4,9,200,NA,NA,NA,6760232,NA,NA,NA,NA,NA,NA,2022-01-09
7252,SARI Watch/ONS,UK,NH,2,2022,55-64,17.03,0,0.52,16.5,NA,NA,NA,1209,0,37,1172,NA,NA,7,100,883,NA,NA,NA,NA,NA,2022-01-09
7253,SARI Watch/ONS,UK,NH,2,2022,65-74,25.38,0,0.22,25.17,NA,NA,NA,1413,0,12,1401,NA,NA,5,566,773,NA,NA,NA,NA,NA,2022-01-09
7254,SARI Watch/ONS,UK,NH,2,2022,75-84,70.8,0.14,0.36,70.29,NA,NA,NA,3941,8,20,3913,NA,NA,5,566,773,NA,NA,NA,NA,NA,2022-01-09
7255,SARI Watch/ONS,UK,NH,2,2022,85,159.64,0.36,0.86,158.42,NA,NA,NA,2225,5,12,2208,NA,NA,1,393,785,NA,NA,NA,NA,NA,2022-01-09
7256,WHO FluNET/FluID+RKI,DE,NH,2,2022,0TO4,502.0830185421029,NA,NA,4.63,NA,NA,NA,1163,NA,NA,184,NA,NA,NA,84079811,NA,NA,NA,NA,NA,NA,2022-01-09
7257,WHO FluNET/FluID+RKI,DE,NH,2,2022,15-34,NA,NA,NA,4.96,NA,NA,NA,NA,NA,NA,933,NA,NA,NA,84079811,NA,NA,NA,NA,NA,NA,2022-01-09
7258,WHO FluNET/FluID+RKI,DE,NH,2,2022,15TO29,188.7133275666848,NA,NA,NA,NA,NA,NA,1285,NA,NA,NA,NA,NA,NA,84079811,NA,NA,NA,NA,NA,NA,2022-01-09
7259,WHO FluNET/FluID+RKI,DE,NH,2,2022,30TO64,315.1679585427657,NA,NA,NA,NA,NA,NA,6454,NA,NA,NA,NA,NA,NA,84079811,NA,NA,NA,NA,NA,NA,2022-01-09
7260,WHO FluNET/FluID+RKI,DE,NH,2,2022,35-59,NA,NA,NA,4.69,NA,NA,NA,NA,NA,NA,1331,NA,NA,NA,84079811,NA,NA,NA,NA,NA,NA,2022-01-09
7261,WHO FluNET/FluID+RKI,DE,NH,2,2022,5TO14,106.11300095548653,NA,NA,1.59,NA,NA,NA,452,NA,NA,121,NA,NA,NA,84079811,NA,NA,NA,NA,NA,NA,2022-01-09
7262,WHO FluNET/FluID+RKI,DE,NH,2,2022,60-79,NA,NA,NA,8.71,NA,NA,NA,NA,NA,NA,1595,NA,NA,NA,84079811,NA,NA,NA,NA,NA,NA,2022-01-09
7263,WHO FluNET/FluID+RKI,DE,NH,2,2022,80+,NA,NA,NA,20.83,NA,NA,NA,NA,NA,NA,1273,NA,NA,NA,84079811,NA,NA,NA,NA,NA,NA,2022-01-09
7264,WHO FluNET/FluID+RKI,DE,NH,2,2022,A00-04,NA,NA,NA,NA,0.86,0.15,478.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-09
7265,WHO FluNET/FluID+RKI,DE,NH,2,2022,A05-09,NA,NA,NA,NA,0.36,0.03,1097.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-09
7266,WHO FluNET/FluID+RKI,DE,NH,2,2022,A10-14,NA,NA,NA,NA,0.45,0.03,1165.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-09
7267,WHO FluNET/FluID+RKI,DE,NH,2,2022,A15-19,NA,NA,NA,NA,0.5,0,1221.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-09
7268,WHO FluNET/FluID+RKI,DE,NH,2,2022,A20-24,NA,NA,NA,NA,0.55,0.02,1039.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-09
7269,WHO FluNET/FluID+RKI,DE,NH,2,2022,A25-29,NA,NA,NA,NA,0.49,0,930.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-09
7270,WHO FluNET/FluID+RKI,DE,NH,2,2022,A30-34,NA,NA,NA,NA,0.34,0.04,794.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-09
7271,WHO FluNET/FluID+RKI,DE,NH,2,2022,A35-39,NA,NA,NA,NA,0.3,0,735.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-09
7272,WHO FluNET/FluID+RKI,DE,NH,2,2022,A40-44,NA,NA,NA,NA,0.23,0,701.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-09
7273,WHO FluNET/FluID+RKI,DE,NH,2,2022,A45-49,NA,NA,NA,NA,0.12,0.02,634.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-09
7274,WHO FluNET/FluID+RKI,DE,NH,2,2022,A50-54,NA,NA,NA,NA,0.16,0,482.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-09
7275,WHO FluNET/FluID+RKI,DE,NH,2,2022,A55-59,NA,NA,NA,NA,0.07,0.01,347.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-09
7276,WHO FluNET/FluID+RKI,DE,NH,2,2022,A60-64,NA,NA,NA,NA,0.08,0.02,244.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-09
7277,WHO FluNET/FluID+RKI,DE,NH,2,2022,A65-69,NA,NA,NA,NA,0.06,0.02,151.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-09
7278,WHO FluNET/FluID+RKI,DE,NH,2,2022,A70-74,NA,NA,NA,NA,0.12,0,115.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-09
7279,WHO FluNET/FluID+RKI,DE,NH,2,2022,A75-79,NA,NA,NA,NA,0.09,0,95.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-09
7280,WHO FluNET/FluID+RKI,DE,NH,2,2022,A80+,NA,NA,NA,NA,0.21,0.02,115.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-09
7281,WHO FluNET/FluID+RKI,DE,NH,2,2022,ALL,410.5562167422108,0.35680384676411797,0.23786923117607864,6.53,0.28,0.02,583.91,18159,3,2,5437,NA,NA,NA,84079811,3,0,NA,NA,NA,NA,2022-01-09
7282,WHO FluNET/FluID+RKI,DE,NH,2,2022,UNKNOWN,849.3263265117141,NA,NA,NA,NA,NA,NA,8805,NA,NA,NA,NA,NA,NA,84079811,NA,NA,NA,NA,NA,NA,2022-01-09
7283,AUS DOH,AUS,SH,3,2022,ALL,NA,NA,NA,18.33,NA,NA,NA,NA,NA,NA,4761,NA,NA,NA,25978935,NA,NA,NA,NA,NA,NA,2022-01-16
7284,CDC,US,NH,3,2022,< 18,NA,NA,NA,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-16
7285,CDC,US,NH,3,2022,>= 18,NA,NA,NA,33.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-16
7286,CDC,US,NH,3,2022,0-<6 months,NA,NA,NA,52.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-16
7287,CDC,US,NH,3,2022,0-4 yr,NA,NA,NA,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-16
7288,CDC,US,NH,3,2022,12-17 yr,NA,NA,NA,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-16
7289,CDC,US,NH,3,2022,18-29 yr,NA,NA,NA,14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-16
7290,CDC,US,NH,3,2022,18-49 yr,NA,NA,NA,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-16
7291,CDC,US,NH,3,2022,30-39 yr,NA,NA,NA,17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-16
7292,CDC,US,NH,3,2022,40-49 yr,NA,NA,NA,16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-16
7293,CDC,US,NH,3,2022,5-11  yr,NA,NA,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-16
7294,CDC,US,NH,3,2022,5-17 yr,NA,NA,NA,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-16
7295,CDC,US,NH,3,2022,50-64 yr,NA,NA,NA,33.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-16
7296,CDC,US,NH,3,2022,6 months-4 yr,NA,NA,NA,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-16
7297,CDC,US,NH,3,2022,65-74 yr,NA,NA,NA,56.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-16
7298,CDC,US,NH,3,2022,65+ yr,NA,NA,NA,81.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-16
7299,CDC,US,NH,3,2022,75-84 yr,NA,NA,NA,101.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-16
7300,CDC,US,NH,3,2022,85+,NA,NA,NA,155.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-16
7301,CDC,US,NH,3,2022,ALL,NA,NA,NA,27.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-16
7302,EPI MINSAL - FluNet (Flu cases),CL,SH,3,2022,ALL,0.32,0.08,0,0.24,0.42,NA,388.86,64,16,0,48,83,NA,77106,19828563,NA,NA,NA,NA,NA,NA,2022-01-16
7303,EPI MINSAL - Ministry of Science,CL,SH,3,2022,0-5,NA,NA,NA,0.24,NA,NA,NA,NA,NA,NA,47,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA,2022-01-16
7304,EPI MINSAL - Ministry of Science,CL,SH,3,2022,18-49,NA,NA,NA,2.4,NA,NA,NA,NA,NA,NA,475,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA,2022-01-16
7305,EPI MINSAL - Ministry of Science,CL,SH,3,2022,5-17,NA,NA,NA,0.28,NA,NA,NA,NA,NA,NA,56,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA,2022-01-16
7306,EPI MINSAL - Ministry of Science,CL,SH,3,2022,50-59,NA,NA,NA,0.86,NA,NA,NA,NA,NA,NA,171,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA,2022-01-16
7307,EPI MINSAL - Ministry of Science,CL,SH,3,2022,60-69,NA,NA,NA,1.09,NA,NA,NA,NA,NA,NA,217,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA,2022-01-16
7308,EPI MINSAL - Ministry of Science,CL,SH,3,2022,70-79,NA,NA,NA,0.89,NA,NA,NA,NA,NA,NA,177,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA,2022-01-16
7309,EPI MINSAL - Ministry of Science,CL,SH,3,2022,80+,NA,NA,NA,0.93,NA,NA,NA,NA,NA,NA,184,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA,2022-01-16
7310,fluNet,AUS,SH,3,2022,ALL,NA,0,0.01,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,25978935,1,0,NA,0,0,NA,2022-01-16
7311,FluNet - Non Sentinel,FR,NH,3,2022,ALL,NA,0.7,0.43,23.89,NA,NA,NA,NA,477,290,16216,NA,NA,NA,67885000,473,4,NA,0.7,0.01,NA,2022-01-16
7312,FluNet - Sentinel,FR,NH,3,2022,ALL,NA,0.03,0,23.89,NA,NA,NA,NA,21,3,16216,NA,NA,NA,67885000,21,0,NA,0.03,0,NA,2022-01-16
7313,SARI Watch//UKHSA,UK,NH,3,2022,ALL,17.16,0.07,0.36,16.72,NA,NA,NA,9701,42,206,9453,NA,NA,NA,56536419,NA,NA,NA,NA,NA,NA,2022-01-16
7314,SARI Watch/ONS,UK,NH,3,2022,0-4,14.22,0.13,2.55,11.54,NA,NA,NA,435,4,78,353,NA,NA,NA,3058217,NA,NA,NA,NA,NA,NA,2022-01-16
7315,SARI Watch/ONS,UK,NH,3,2022,15-44,9.59,0.05,0.12,9.43,NA,NA,NA,2079,10,25,2044,NA,NA,21,672,799,NA,NA,NA,NA,NA,2022-01-16
7316,SARI Watch/ONS,UK,NH,3,2022,45-54,8.19,0.07,0,8.12,NA,NA,NA,612,5,0,607,NA,NA,7,476,135,NA,NA,NA,NA,NA,2022-01-16
7317,SARI Watch/ONS,UK,NH,3,2022,5-14,3.91,0.12,0,3.79,NA,NA,NA,264,8,0,256,NA,NA,NA,6760232,NA,NA,NA,NA,NA,NA,2022-01-16
7318,SARI Watch/ONS,UK,NH,3,2022,55-64,14.52,0.07,0.1,14.35,NA,NA,NA,1031,5,7,1019,NA,NA,7,100,883,NA,NA,NA,NA,NA,2022-01-16
7319,SARI Watch/ONS,UK,NH,3,2022,65-74,23.1,0.18,0.13,22.8,NA,NA,NA,1286,10,7,1269,NA,NA,5,566,773,NA,NA,NA,NA,NA,2022-01-16
7320,SARI Watch/ONS,UK,NH,3,2022,75-84,61.15,0,0.2,60.95,NA,NA,NA,2145,0,7,2138,NA,NA,3,507,595,NA,NA,NA,NA,NA,2022-01-16
7321,SARI Watch/ONS,UK,NH,3,2022,85,137.68,0,3.59,134.1,NA,NA,NA,1919,0,50,1869,NA,NA,1,393,785,NA,NA,NA,NA,NA,2022-01-16
7322,WHO FluNET/FluID+RKI,DE,NH,3,2022,0TO4,515.4661428540592,NA,NA,5.84,NA,NA,NA,1194,NA,NA,232,NA,NA,NA,84079811,NA,NA,NA,NA,NA,NA,2022-01-16
7323,WHO FluNET/FluID+RKI,DE,NH,3,2022,15-34,NA,NA,NA,5.19,NA,NA,NA,NA,NA,NA,976,NA,NA,NA,84079811,NA,NA,NA,NA,NA,NA,2022-01-16
7324,WHO FluNET/FluID+RKI,DE,NH,3,2022,15TO29,188.27275170466143,NA,NA,NA,NA,NA,NA,1282,NA,NA,NA,NA,NA,NA,84079811,NA,NA,NA,NA,NA,NA,2022-01-16
7325,WHO FluNET/FluID+RKI,DE,NH,3,2022,30TO64,316.4864486079431,NA,NA,NA,NA,NA,NA,6481,NA,NA,NA,NA,NA,NA,84079811,NA,NA,NA,NA,NA,NA,2022-01-16
7326,WHO FluNET/FluID+RKI,DE,NH,3,2022,35-59,NA,NA,NA,4.96,NA,NA,NA,NA,NA,NA,1410,NA,NA,NA,84079811,NA,NA,NA,NA,NA,NA,2022-01-16
7327,WHO FluNET/FluID+RKI,DE,NH,3,2022,5TO14,104.4696580203352,NA,NA,2.7,NA,NA,NA,445,NA,NA,206,NA,NA,NA,84079811,NA,NA,NA,NA,NA,NA,2022-01-16
7328,WHO FluNET/FluID+RKI,DE,NH,3,2022,60-79,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,1283,NA,NA,NA,84079811,NA,NA,NA,NA,NA,NA,2022-01-16
7329,WHO FluNET/FluID+RKI,DE,NH,3,2022,80+,NA,NA,NA,17.93,NA,NA,NA,NA,NA,NA,1096,NA,NA,NA,84079811,NA,NA,NA,NA,NA,NA,2022-01-16
7330,WHO FluNET/FluID+RKI,DE,NH,3,2022,A00-04,NA,NA,NA,NA,1.61,0.18,1033.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-16
7331,WHO FluNET/FluID+RKI,DE,NH,3,2022,A05-09,NA,NA,NA,NA,0.82,0.03,2410.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-16
7332,WHO FluNET/FluID+RKI,DE,NH,3,2022,A10-14,NA,NA,NA,NA,0.45,0,2246.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-16
7333,WHO FluNET/FluID+RKI,DE,NH,3,2022,A15-19,NA,NA,NA,NA,0.37,0,1669.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-16
7334,WHO FluNET/FluID+RKI,DE,NH,3,2022,A20-24,NA,NA,NA,NA,0.33,0,1329.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-16
7335,WHO FluNET/FluID+RKI,DE,NH,3,2022,A25-29,NA,NA,NA,NA,0.53,0.02,1290.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-16
7336,WHO FluNET/FluID+RKI,DE,NH,3,2022,A30-34,NA,NA,NA,NA,0.38,0,1274.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-16
7337,WHO FluNET/FluID+RKI,DE,NH,3,2022,A35-39,NA,NA,NA,NA,0.34,0,1325.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-16
7338,WHO FluNET/FluID+RKI,DE,NH,3,2022,A40-44,NA,NA,NA,NA,0.23,0,1218.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-16
7339,WHO FluNET/FluID+RKI,DE,NH,3,2022,A45-49,NA,NA,NA,NA,0.23,0.04,989.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-16
7340,WHO FluNET/FluID+RKI,DE,NH,3,2022,A50-54,NA,NA,NA,NA,0.08,0,701.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-16
7341,WHO FluNET/FluID+RKI,DE,NH,3,2022,A55-59,NA,NA,NA,NA,0.09,0,527.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-16
7342,WHO FluNET/FluID+RKI,DE,NH,3,2022,A60-64,NA,NA,NA,NA,0.05,0.02,382.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-16
7343,WHO FluNET/FluID+RKI,DE,NH,3,2022,A65-69,NA,NA,NA,NA,0.1,0.02,231.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-16
7344,WHO FluNET/FluID+RKI,DE,NH,3,2022,A70-74,NA,NA,NA,NA,0.07,0.02,173.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-16
7345,WHO FluNET/FluID+RKI,DE,NH,3,2022,A75-79,NA,NA,NA,NA,0.19,0,148.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-16
7346,WHO FluNET/FluID+RKI,DE,NH,3,2022,A80+,NA,NA,NA,NA,0.39,0.03,188.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-16
7347,WHO FluNET/FluID+RKI,DE,NH,3,2022,ALL,410.1944732834368,0.23786923117607864,0.35680384676411797,6.25,0.35,0.02,956.66,18143,2,3,5205,NA,NA,NA,84079811,2,0,NA,NA,NA,NA,2022-01-16
7348,WHO FluNET/FluID+RKI,DE,NH,3,2022,UNKNOWN,843.1529153934006,NA,NA,NA,NA,NA,NA,8741,NA,NA,NA,NA,NA,NA,84079811,NA,NA,NA,NA,NA,NA,2022-01-16
7349,AUS DOH,AUS,SH,4,2022,ALL,NA,NA,NA,19.38,NA,NA,NA,NA,NA,NA,5036,NA,NA,NA,25978935,NA,NA,NA,NA,NA,NA,2022-01-23
7350,CDC,US,NH,4,2022,< 18,NA,NA,NA,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-23
7351,CDC,US,NH,4,2022,>= 18,NA,NA,NA,25.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-23
7352,CDC,US,NH,4,2022,0-<6 months,NA,NA,NA,32.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-23
7353,CDC,US,NH,4,2022,0-4 yr,NA,NA,NA,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-23
7354,CDC,US,NH,4,2022,12-17 yr,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-23
7355,CDC,US,NH,4,2022,18-29 yr,NA,NA,NA,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-23
7356,CDC,US,NH,4,2022,18-49 yr,NA,NA,NA,12.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-23
7357,CDC,US,NH,4,2022,30-39 yr,NA,NA,NA,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-23
7358,CDC,US,NH,4,2022,40-49 yr,NA,NA,NA,13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-23
7359,CDC,US,NH,4,2022,5-11  yr,NA,NA,NA,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-23
7360,CDC,US,NH,4,2022,5-17 yr,NA,NA,NA,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-23
7361,CDC,US,NH,4,2022,50-64 yr,NA,NA,NA,25.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-23
7362,CDC,US,NH,4,2022,6 months-4 yr,NA,NA,NA,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-23
7363,CDC,US,NH,4,2022,65-74 yr,NA,NA,NA,45.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-23
7364,CDC,US,NH,4,2022,65+ yr,NA,NA,NA,64.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-23
7365,CDC,US,NH,4,2022,75-84 yr,NA,NA,NA,80.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-23
7366,CDC,US,NH,4,2022,85+,NA,NA,NA,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-23
7367,CDC,US,NH,4,2022,ALL,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-23
7368,EPI MINSAL - FluNet (Flu cases),CL,SH,4,2022,ALL,0.26,0.06,0,0.2,0.37,NA,711.75,51,11,0,40,74,NA,141130,19828563,NA,NA,NA,NA,NA,NA,2022-01-23
7369,EPI MINSAL - Ministry of Science,CL,SH,4,2022,0-5,NA,NA,NA,0.57,NA,NA,NA,NA,NA,NA,113,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA,2022-01-23
7370,EPI MINSAL - Ministry of Science,CL,SH,4,2022,18-49,NA,NA,NA,3.67,NA,NA,NA,NA,NA,NA,727,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA,2022-01-23
7371,EPI MINSAL - Ministry of Science,CL,SH,4,2022,5-17,NA,NA,NA,0.45,NA,NA,NA,NA,NA,NA,89,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA,2022-01-23
7372,EPI MINSAL - Ministry of Science,CL,SH,4,2022,50-59,NA,NA,NA,1.01,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA,2022-01-23
7373,EPI MINSAL - Ministry of Science,CL,SH,4,2022,60-69,NA,NA,NA,1.28,NA,NA,NA,NA,NA,NA,253,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA,2022-01-23
7374,EPI MINSAL - Ministry of Science,CL,SH,4,2022,70-79,NA,NA,NA,1.53,NA,NA,NA,NA,NA,NA,304,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA,2022-01-23
7375,EPI MINSAL - Ministry of Science,CL,SH,4,2022,80+,NA,NA,NA,1.65,NA,NA,NA,NA,NA,NA,328,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA,2022-01-23
7376,fluNet,AUS,SH,4,2022,ALL,NA,0,0,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,25978935,0,0,NA,0,0,NA,2022-01-23
7377,FluNet - Non Sentinel,FR,NH,4,2022,ALL,NA,0.84,0.38,27.59,NA,NA,NA,NA,571,255,18729,NA,NA,NA,67885000,566,5,NA,0.83,0.01,NA,2022-01-23
7378,FluNet - Sentinel,FR,NH,4,2022,ALL,NA,0.03,0,27.59,NA,NA,NA,NA,23,2,18729,NA,NA,NA,67885000,23,0,NA,0.03,0,NA,2022-01-23
