Entity,Code,Day,Weekly new hospital admissions
Belgium,BEL,2022-04-16,1531
Belgium,BEL,2022-04-17,1528
Belgium,BEL,2022-04-18,1473
Belgium,BEL,2022-04-19,1396
Belgium,BEL,2022-04-20,1358
Belgium,BEL,2022-04-21,1316
Belgium,BEL,2022-04-22,1310
Belgium,BEL,2022-04-23,1287
Belgium,BEL,2022-04-24,1253
Belgium,BEL,2022-04-25,1233
Belgium,BEL,2022-04-26,1230
Belgium,BEL,2022-04-27,1174
Belgium,BEL,2022-04-28,1125
Belgium,BEL,2022-04-29,1065
Belgium,BEL,2022-04-30,1024
Belgium,BEL,2022-05-01,988
Belgium,BEL,2022-05-02,973
Belgium,BEL,2022-05-03,965
Belgium,BEL,2022-05-04,924
Belgium,BEL,2022-05-05,945
Belgium,BEL,2022-05-06,928
Belgium,BEL,2022-05-07,896
Belgium,BEL,2022-05-08,899
Belgium,BEL,2022-05-09,878
Belgium,BEL,2022-05-10,864
Belgium,BEL,2022-05-11,857
Belgium,BEL,2022-05-12,786
Belgium,BEL,2022-05-13,752
Belgium,BEL,2022-05-14,732
Belgium,BEL,2022-05-15,734
Belgium,BEL,2022-05-16,719
Belgium,BEL,2022-05-17,666
Belgium,BEL,2022-05-18,640
Belgium,BEL,2022-05-19,620
Belgium,BEL,2022-05-20,625
Belgium,BEL,2022-05-21,599
Belgium,BEL,2022-05-22,568
Belgium,BEL,2022-05-23,557
Belgium,BEL,2022-05-24,531
Belgium,BEL,2022-05-25,516
Belgium,BEL,2022-05-26,504
Belgium,BEL,2022-05-27,465
Belgium,BEL,2022-05-28,463
Belgium,BEL,2022-05-29,446
Belgium,BEL,2022-05-30,421
Belgium,BEL,2022-05-31,394
Belgium,BEL,2022-06-01,378
Belgium,BEL,2022-06-02,364
Belgium,BEL,2022-06-03,366
Belgium,BEL,2022-06-04,359
Belgium,BEL,2022-06-05,362
Belgium,BEL,2022-06-06,371
Belgium,BEL,2022-06-07,364
Belgium,BEL,2022-06-08,374
Belgium,BEL,2022-06-09,387
Belgium,BEL,2022-06-10,396
Belgium,BEL,2022-06-11,406
Belgium,BEL,2022-06-12,415
Belgium,BEL,2022-06-13,425
Belgium,BEL,2022-06-14,447
Belgium,BEL,2022-06-15,454
Belgium,BEL,2022-06-16,466
Belgium,BEL,2022-06-17,464
Belgium,BEL,2022-06-18,487
Belgium,BEL,2022-06-19,512
Belgium,BEL,2022-06-20,535
Belgium,BEL,2022-06-21,584
Belgium,BEL,2022-06-22,603
Belgium,BEL,2022-06-23,618
Belgium,BEL,2022-06-24,665
Belgium,BEL,2022-06-25,693
Belgium,BEL,2022-06-26,700
Belgium,BEL,2022-06-27,714
Belgium,BEL,2022-06-28,702
Belgium,BEL,2022-06-29,735
Belgium,BEL,2022-06-30,763
Belgium,BEL,2022-07-01,788
Belgium,BEL,2022-07-02,813
Belgium,BEL,2022-07-03,838
Belgium,BEL,2022-07-04,846
Belgium,BEL,2022-07-05,901
Belgium,BEL,2022-07-06,929
Belgium,BEL,2022-07-07,974
Belgium,BEL,2022-07-08,997
Belgium,BEL,2022-07-09,988
Belgium,BEL,2022-07-10,1010
Belgium,BEL,2022-07-11,1048
Belgium,BEL,2022-07-12,1090
Belgium,BEL,2022-07-13,1091
Belgium,BEL,2022-07-14,1105
Belgium,BEL,2022-07-15,1105
Belgium,BEL,2022-07-16,1156
Belgium,BEL,2022-07-17,1172
Belgium,BEL,2022-07-18,1149
Belgium,BEL,2022-07-19,1117
Belgium,BEL,2022-07-20,1142
Belgium,BEL,2022-07-21,1126
Belgium,BEL,2022-07-22,1118
Belgium,BEL,2022-07-23,1105
Belgium,BEL,2022-07-24,1099
Belgium,BEL,2022-07-25,1131
Belgium,BEL,2022-07-26,1136
Belgium,BEL,2022-07-27,1082
Belgium,BEL,2022-07-28,1051
Belgium,BEL,2022-07-29,1009
Belgium,BEL,2022-07-30,967
Belgium,BEL,2022-07-31,933
Belgium,BEL,2022-08-01,904
Belgium,BEL,2022-08-02,869
Belgium,BEL,2022-08-03,853
Belgium,BEL,2022-08-04,833
Belgium,BEL,2022-08-05,844
Belgium,BEL,2022-08-06,811
Belgium,BEL,2022-08-07,796
Belgium,BEL,2022-08-08,747
Belgium,BEL,2022-08-09,719
Belgium,BEL,2022-08-10,712
Belgium,BEL,2022-08-11,692
Belgium,BEL,2022-08-12,676
Belgium,BEL,2022-08-13,672
Belgium,BEL,2022-08-14,660
Belgium,BEL,2022-08-15,665
Belgium,BEL,2022-08-16,614
Belgium,BEL,2022-08-17,625
Belgium,BEL,2022-08-18,613
Belgium,BEL,2022-08-19,596
Belgium,BEL,2022-08-20,588
Belgium,BEL,2022-08-21,556
Belgium,BEL,2022-08-22,552
Belgium,BEL,2022-08-23,558
Belgium,BEL,2022-08-24,507
Belgium,BEL,2022-08-25,499
Belgium,BEL,2022-08-26,488
Belgium,BEL,2022-08-27,457
Belgium,BEL,2022-08-28,462
Belgium,BEL,2022-08-29,449
Belgium,BEL,2022-08-30,430
Belgium,BEL,2022-08-31,427
Belgium,BEL,2022-09-01,414
Belgium,BEL,2022-09-02,400
Belgium,BEL,2022-09-03,410
Belgium,BEL,2022-09-04,414
Belgium,BEL,2022-09-05,409
Belgium,BEL,2022-09-06,418
Belgium,BEL,2022-09-07,424
Belgium,BEL,2022-09-08,417
Belgium,BEL,2022-09-09,416
Belgium,BEL,2022-09-10,404
Belgium,BEL,2022-09-11,394
Belgium,BEL,2022-09-12,401
Belgium,BEL,2022-09-13,388
Belgium,BEL,2022-09-14,391
Belgium,BEL,2022-09-15,391
Belgium,BEL,2022-09-16,396
Belgium,BEL,2022-09-17,395
Belgium,BEL,2022-09-18,382
Belgium,BEL,2022-09-19,364
Belgium,BEL,2022-09-20,384
Belgium,BEL,2022-09-21,381
Belgium,BEL,2022-09-22,412
Belgium,BEL,2022-09-23,415
Belgium,BEL,2022-09-24,469
Belgium,BEL,2022-09-25,487
Belgium,BEL,2022-09-26,514
Belgium,BEL,2022-09-27,539
Belgium,BEL,2022-09-28,570
Belgium,BEL,2022-09-29,586
Belgium,BEL,2022-09-30,636
Belgium,BEL,2022-10-01,636
Belgium,BEL,2022-10-02,651
Belgium,BEL,2022-10-03,661
Belgium,BEL,2022-10-04,699
Belgium,BEL,2022-10-05,713
Belgium,BEL,2022-10-06,730
Belgium,BEL,2022-10-07,744
Belgium,BEL,2022-10-08,765
Belgium,BEL,2022-10-09,772
Belgium,BEL,2022-10-10,782
Belgium,BEL,2022-10-11,770
Belgium,BEL,2022-10-12,776
Belgium,BEL,2022-10-13,779
Belgium,BEL,2022-10-14,773
Belgium,BEL,2022-10-15,756
Belgium,BEL,2022-10-16,742
Belgium,BEL,2022-10-17,758
Belgium,BEL,2022-10-18,791
Belgium,BEL,2022-10-19,784
Belgium,BEL,2022-10-20,778
Belgium,BEL,2022-10-21,764
Belgium,BEL,2022-10-22,746
Belgium,BEL,2022-10-23,747
Belgium,BEL,2022-10-24,719
Belgium,BEL,2022-10-25,658
Belgium,BEL,2022-10-26,624
Belgium,BEL,2022-10-27,582
Belgium,BEL,2022-10-28,548
Belgium,BEL,2022-10-29,524
Belgium,BEL,2022-10-30,512
Belgium,BEL,2022-10-31,474
Belgium,BEL,2022-11-01,427
Belgium,BEL,2022-11-02,403
Belgium,BEL,2022-11-03,387
Belgium,BEL,2022-11-04,361
Belgium,BEL,2022-11-05,352
Belgium,BEL,2022-11-06,344
Belgium,BEL,2022-11-07,345
Belgium,BEL,2022-11-08,353
Belgium,BEL,2022-11-09,378
Belgium,BEL,2022-11-10,388
Belgium,BEL,2022-11-11,385
Belgium,BEL,2022-11-12,373
Belgium,BEL,2022-11-13,363
Belgium,BEL,2022-11-14,373
Belgium,BEL,2022-11-15,350
Belgium,BEL,2022-11-16,315
Belgium,BEL,2022-11-17,299
Belgium,BEL,2022-11-18,320
Belgium,BEL,2022-11-19,321
Belgium,BEL,2022-11-20,330
Belgium,BEL,2022-11-21,315
Belgium,BEL,2022-11-22,348
Belgium,BEL,2022-11-23,360
Belgium,BEL,2022-11-24,382
Belgium,BEL,2022-11-25,390
Belgium,BEL,2022-11-26,412
Belgium,BEL,2022-11-27,416
Belgium,BEL,2022-11-28,441
Belgium,BEL,2022-11-29,469
Belgium,BEL,2022-11-30,489
Belgium,BEL,2022-12-01,499
Belgium,BEL,2022-12-02,493
Belgium,BEL,2022-12-03,508
Belgium,BEL,2022-12-04,533
Belgium,BEL,2022-12-05,542
Belgium,BEL,2022-12-06,555
Belgium,BEL,2022-12-07,560
Belgium,BEL,2022-12-08,585
Belgium,BEL,2022-12-09,618
Belgium,BEL,2022-12-10,656
Belgium,BEL,2022-12-11,666
Belgium,BEL,2022-12-12,694
Belgium,BEL,2022-12-13,712
Belgium,BEL,2022-12-14,768
Belgium,BEL,2022-12-15,801
Belgium,BEL,2022-12-16,856
Belgium,BEL,2022-12-17,873
Belgium,BEL,2022-12-18,890
Belgium,BEL,2022-12-19,885
Belgium,BEL,2022-12-20,908
Belgium,BEL,2022-12-21,945
Belgium,BEL,2022-12-22,937
Belgium,BEL,2022-12-23,942
Belgium,BEL,2022-12-24,909
Belgium,BEL,2022-12-25,932
Belgium,BEL,2022-12-26,933
Belgium,BEL,2022-12-27,911
Belgium,BEL,2022-12-28,893
Belgium,BEL,2022-12-29,899
Belgium,BEL,2022-12-30,850
Belgium,BEL,2022-12-31,857
Belgium,BEL,2023-01-01,799
Belgium,BEL,2023-01-02,778
Belgium,BEL,2023-01-03,740
Belgium,BEL,2023-01-04,674
Belgium,BEL,2023-01-05,612
Belgium,BEL,2023-01-06,558
Belgium,BEL,2023-01-07,528
Belgium,BEL,2023-01-08,516
Belgium,BEL,2023-01-09,497
Belgium,BEL,2023-01-10,480
Belgium,BEL,2023-01-11,457
Chile,CHL,2020-04-07,660
Chile,CHL,2020-04-08,644
Chile,CHL,2020-04-09,636
Chile,CHL,2020-04-10,603
Chile,CHL,2020-04-11,580
Chile,CHL,2020-04-12,561
Chile,CHL,2020-04-13,558
Chile,CHL,2020-04-14,538
Chile,CHL,2020-04-15,550
Chile,CHL,2020-04-16,547
Chile,CHL,2020-04-17,578
Chile,CHL,2020-04-18,605
Chile,CHL,2020-04-19,618
Chile,CHL,2020-04-20,623
Chile,CHL,2020-04-21,635
Chile,CHL,2020-04-22,632
Chile,CHL,2020-04-23,634
Chile,CHL,2020-04-24,639
Chile,CHL,2020-04-25,654
Chile,CHL,2020-04-26,689
Chile,CHL,2020-04-27,707
Chile,CHL,2020-04-28,734
Chile,CHL,2020-04-29,796
Chile,CHL,2020-04-30,841
Chile,CHL,2020-05-01,897
Chile,CHL,2020-05-02,935
Chile,CHL,2020-05-03,1013
Chile,CHL,2020-05-04,1082
Chile,CHL,2020-05-05,1189
Chile,CHL,2020-05-06,1285
Chile,CHL,2020-05-07,1375
Chile,CHL,2020-05-08,1498
Chile,CHL,2020-05-09,1595
Chile,CHL,2020-05-10,1655
Chile,CHL,2020-05-11,1814
Chile,CHL,2020-05-12,1925
Chile,CHL,2020-05-13,2012
Chile,CHL,2020-05-14,2141
Chile,CHL,2020-05-15,2241
Chile,CHL,2020-05-16,2421
Chile,CHL,2020-05-17,2558
Chile,CHL,2020-05-18,2684
Chile,CHL,2020-05-19,2873
Chile,CHL,2020-05-20,3081
Chile,CHL,2020-05-21,3224
Chile,CHL,2020-05-22,3408
Chile,CHL,2020-05-23,3514
Chile,CHL,2020-05-24,3672
Chile,CHL,2020-05-25,3869
Chile,CHL,2020-05-26,3957
Chile,CHL,2020-05-27,4047
Chile,CHL,2020-05-28,4141
Chile,CHL,2020-05-29,4153
Chile,CHL,2020-05-30,4170
Chile,CHL,2020-05-31,4111
Chile,CHL,2020-06-01,4117
Chile,CHL,2020-06-02,4115
Chile,CHL,2020-06-03,4071
Chile,CHL,2020-06-04,4068
Chile,CHL,2020-06-05,4128
Chile,CHL,2020-06-06,4194
Chile,CHL,2020-06-07,4247
Chile,CHL,2020-06-08,4211
Chile,CHL,2020-06-09,4248
Chile,CHL,2020-06-10,4324
Chile,CHL,2020-06-11,4336
Chile,CHL,2020-06-12,4279
Chile,CHL,2020-06-13,4258
Chile,CHL,2020-06-14,4213
Chile,CHL,2020-06-15,4157
Chile,CHL,2020-06-16,4137
Chile,CHL,2020-06-17,4044
Chile,CHL,2020-06-18,4036
Chile,CHL,2020-06-19,4057
Chile,CHL,2020-06-20,3974
Chile,CHL,2020-06-21,3924
Chile,CHL,2020-06-22,3928
Chile,CHL,2020-06-23,3811
Chile,CHL,2020-06-24,3793
Chile,CHL,2020-06-25,3668
Chile,CHL,2020-06-26,3589
Chile,CHL,2020-06-27,3528
Chile,CHL,2020-06-28,3498
Chile,CHL,2020-06-29,3284
Chile,CHL,2020-06-30,3194
Chile,CHL,2020-07-01,3136
Chile,CHL,2020-07-02,3069
Chile,CHL,2020-07-03,2989
Chile,CHL,2020-07-04,2882
Chile,CHL,2020-07-05,2781
Chile,CHL,2020-07-06,2845
Chile,CHL,2020-07-07,2838
Chile,CHL,2020-07-08,2718
Chile,CHL,2020-07-09,2739
Chile,CHL,2020-07-10,2669
Chile,CHL,2020-07-11,2631
Chile,CHL,2020-07-12,2600
Chile,CHL,2020-07-13,2482
Chile,CHL,2020-07-14,2417
Chile,CHL,2020-07-15,2348
Chile,CHL,2020-07-16,2209
Chile,CHL,2020-07-17,2156
Chile,CHL,2020-07-18,2140
Chile,CHL,2020-07-19,2082
Chile,CHL,2020-07-20,2063
Chile,CHL,2020-07-21,1973
Chile,CHL,2020-07-22,1955
Chile,CHL,2020-07-23,1943
Chile,CHL,2020-07-24,1881
Chile,CHL,2020-07-25,1798
Chile,CHL,2020-07-26,1798
Chile,CHL,2020-07-27,1776
Chile,CHL,2020-07-28,1805
Chile,CHL,2020-07-29,1772
Chile,CHL,2020-07-30,1736
Chile,CHL,2020-07-31,1726
Chile,CHL,2020-08-01,1752
Chile,CHL,2020-08-02,1720
Chile,CHL,2020-08-03,1685
Chile,CHL,2020-08-04,1617
Chile,CHL,2020-08-05,1585
Chile,CHL,2020-08-06,1581
Chile,CHL,2020-08-07,1553
Chile,CHL,2020-08-08,1512
Chile,CHL,2020-08-09,1504
Chile,CHL,2020-08-10,1484
Chile,CHL,2020-08-11,1474
Chile,CHL,2020-08-12,1486
Chile,CHL,2020-08-13,1467
Chile,CHL,2020-08-14,1451
Chile,CHL,2020-08-15,1467
Chile,CHL,2020-08-16,1457
Chile,CHL,2020-08-17,1443
Chile,CHL,2020-08-18,1424
Chile,CHL,2020-08-19,1430
Chile,CHL,2020-08-20,1406
Chile,CHL,2020-08-21,1401
Chile,CHL,2020-08-22,1361
Chile,CHL,2020-08-23,1360
Chile,CHL,2020-08-24,1360
Chile,CHL,2020-08-25,1376
Chile,CHL,2020-08-26,1320
Chile,CHL,2020-08-27,1363
Chile,CHL,2020-08-28,1356
Chile,CHL,2020-08-29,1374
Chile,CHL,2020-08-30,1373
Chile,CHL,2020-08-31,1391
Chile,CHL,2020-09-01,1401
Chile,CHL,2020-09-02,1418
Chile,CHL,2020-09-03,1380
Chile,CHL,2020-09-04,1400
Chile,CHL,2020-09-05,1418
Chile,CHL,2020-09-06,1422
Chile,CHL,2020-09-07,1425
Chile,CHL,2020-09-08,1383
Chile,CHL,2020-09-09,1376
Chile,CHL,2020-09-10,1368
Chile,CHL,2020-09-11,1353
Chile,CHL,2020-09-12,1326
Chile,CHL,2020-09-13,1305
Chile,CHL,2020-09-14,1274
Chile,CHL,2020-09-15,1300
Chile,CHL,2020-09-16,1289
Chile,CHL,2020-09-17,1282
Chile,CHL,2020-09-18,1242
Chile,CHL,2020-09-19,1231
Chile,CHL,2020-09-20,1236
Chile,CHL,2020-09-21,1247
Chile,CHL,2020-09-22,1208
Chile,CHL,2020-09-23,1205
Chile,CHL,2020-09-24,1208
Chile,CHL,2020-09-25,1224
Chile,CHL,2020-09-26,1219
Chile,CHL,2020-09-27,1207
Chile,CHL,2020-09-28,1206
Chile,CHL,2020-09-29,1236
Chile,CHL,2020-09-30,1255
Chile,CHL,2020-10-01,1231
Chile,CHL,2020-10-02,1248
Chile,CHL,2020-10-03,1261
Chile,CHL,2020-10-04,1266
Chile,CHL,2020-10-05,1238
Chile,CHL,2020-10-06,1240
Chile,CHL,2020-10-07,1204
Chile,CHL,2020-10-08,1210
Chile,CHL,2020-10-09,1190
Chile,CHL,2020-10-10,1192
Chile,CHL,2020-10-11,1184
Chile,CHL,2020-10-12,1140
Chile,CHL,2020-10-13,1089
Chile,CHL,2020-10-14,1080
Chile,CHL,2020-10-15,1096
Chile,CHL,2020-10-16,1096
Chile,CHL,2020-10-17,1059
Chile,CHL,2020-10-18,1060
Chile,CHL,2020-10-19,1086
Chile,CHL,2020-10-20,1088
Chile,CHL,2020-10-21,1100
Chile,CHL,2020-10-22,1053
Chile,CHL,2020-10-23,1031
Chile,CHL,2020-10-24,1033
Chile,CHL,2020-10-25,1016
Chile,CHL,2020-10-26,1008
Chile,CHL,2020-10-27,1013
Chile,CHL,2020-10-28,975
Chile,CHL,2020-10-29,983
Chile,CHL,2020-10-30,988
Chile,CHL,2020-10-31,976
Chile,CHL,2020-11-01,955
Chile,CHL,2020-11-02,951
Chile,CHL,2020-11-03,945
Chile,CHL,2020-11-04,948
Chile,CHL,2020-11-05,932
Chile,CHL,2020-11-06,918
Chile,CHL,2020-11-07,931
Chile,CHL,2020-11-08,949
Chile,CHL,2020-11-09,950
Chile,CHL,2020-11-10,931
Chile,CHL,2020-11-11,945
Chile,CHL,2020-11-12,952
Chile,CHL,2020-11-13,952
Chile,CHL,2020-11-14,942
Chile,CHL,2020-11-15,933
Chile,CHL,2020-11-16,912
Chile,CHL,2020-11-17,915
Chile,CHL,2020-11-18,933
Chile,CHL,2020-11-19,947
Chile,CHL,2020-11-20,968
Chile,CHL,2020-11-21,981
Chile,CHL,2020-11-22,1004
Chile,CHL,2020-11-23,1023
Chile,CHL,2020-11-24,1023
Chile,CHL,2020-11-25,1022
Chile,CHL,2020-11-26,1023
Chile,CHL,2020-11-27,1007
Chile,CHL,2020-11-28,1024
Chile,CHL,2020-11-29,1014
Chile,CHL,2020-11-30,1003
Chile,CHL,2020-12-01,1023
Chile,CHL,2020-12-02,984
Chile,CHL,2020-12-03,959
Chile,CHL,2020-12-04,926
Chile,CHL,2020-12-05,902
Chile,CHL,2020-12-06,908
Chile,CHL,2020-12-07,943
Chile,CHL,2020-12-08,899
Chile,CHL,2020-12-09,938
Chile,CHL,2020-12-10,979
Chile,CHL,2020-12-11,1023
Chile,CHL,2020-12-12,1044
Chile,CHL,2020-12-13,1042
Chile,CHL,2020-12-14,1061
Chile,CHL,2020-12-15,1090
Chile,CHL,2020-12-16,1096
Chile,CHL,2020-12-17,1113
Chile,CHL,2020-12-18,1110
Chile,CHL,2020-12-19,1127
Chile,CHL,2020-12-20,1143
Chile,CHL,2020-12-21,1135
Chile,CHL,2020-12-22,1188
Chile,CHL,2020-12-23,1221
Chile,CHL,2020-12-24,1238
Chile,CHL,2020-12-25,1212
Chile,CHL,2020-12-26,1248
Chile,CHL,2020-12-27,1296
Chile,CHL,2020-12-28,1336
Chile,CHL,2020-12-29,1320
Chile,CHL,2020-12-30,1317
Chile,CHL,2020-12-31,1318
Chile,CHL,2021-01-01,1360
Chile,CHL,2021-01-02,1381
Chile,CHL,2021-01-03,1416
Chile,CHL,2021-01-04,1445
Chile,CHL,2021-01-05,1553
Chile,CHL,2021-01-06,1618
Chile,CHL,2021-01-07,1700
Chile,CHL,2021-01-08,1817
Chile,CHL,2021-01-09,1871
Chile,CHL,2021-01-10,1886
Chile,CHL,2021-01-11,1957
Chile,CHL,2021-01-12,1981
Chile,CHL,2021-01-13,2067
Chile,CHL,2021-01-14,2111
Chile,CHL,2021-01-15,2150
Chile,CHL,2021-01-16,2214
Chile,CHL,2021-01-17,2284
Chile,CHL,2021-01-18,2308
Chile,CHL,2021-01-19,2366
Chile,CHL,2021-01-20,2382
Chile,CHL,2021-01-21,2399
Chile,CHL,2021-01-22,2425
Chile,CHL,2021-01-23,2433
Chile,CHL,2021-01-24,2460
Chile,CHL,2021-01-25,2480
Chile,CHL,2021-01-26,2502
Chile,CHL,2021-01-27,2499
Chile,CHL,2021-01-28,2555
Chile,CHL,2021-01-29,2571
Chile,CHL,2021-01-30,2558
Chile,CHL,2021-01-31,2508
Chile,CHL,2021-02-01,2517
Chile,CHL,2021-02-02,2484
Chile,CHL,2021-02-03,2466
Chile,CHL,2021-02-04,2411
Chile,CHL,2021-02-05,2389
Chile,CHL,2021-02-06,2340
Chile,CHL,2021-02-07,2329
Chile,CHL,2021-02-08,2294
Chile,CHL,2021-02-09,2262
Chile,CHL,2021-02-10,2249
Chile,CHL,2021-02-11,2230
Chile,CHL,2021-02-12,2218
Chile,CHL,2021-02-13,2206
Chile,CHL,2021-02-14,2184
Chile,CHL,2021-02-15,2182
Chile,CHL,2021-02-16,2215
Chile,CHL,2021-02-17,2226
Chile,CHL,2021-02-18,2230
Chile,CHL,2021-02-19,2242
Chile,CHL,2021-02-20,2277
Chile,CHL,2021-02-21,2337
Chile,CHL,2021-02-22,2308
Chile,CHL,2021-02-23,2309
Chile,CHL,2021-02-24,2344
Chile,CHL,2021-02-25,2340
Chile,CHL,2021-02-26,2339
Chile,CHL,2021-02-27,2325
Chile,CHL,2021-02-28,2347
Chile,CHL,2021-03-01,2386
Chile,CHL,2021-03-02,2397
Chile,CHL,2021-03-03,2439
Chile,CHL,2021-03-04,2564
Chile,CHL,2021-03-05,2604
Chile,CHL,2021-03-06,2706
Chile,CHL,2021-03-07,2730
Chile,CHL,2021-03-08,2793
Chile,CHL,2021-03-09,2936
Chile,CHL,2021-03-10,2948
Chile,CHL,2021-03-11,2946
Chile,CHL,2021-03-12,2989
Chile,CHL,2021-03-13,3032
Chile,CHL,2021-03-14,3065
Chile,CHL,2021-03-15,3155
Chile,CHL,2021-03-16,3104
Chile,CHL,2021-03-17,3203
Chile,CHL,2021-03-18,3271
Chile,CHL,2021-03-19,3334
Chile,CHL,2021-03-20,3438
Chile,CHL,2021-03-21,3515
Chile,CHL,2021-03-22,3566
Chile,CHL,2021-03-23,3707
Chile,CHL,2021-03-24,3719
Chile,CHL,2021-03-25,3811
Chile,CHL,2021-03-26,3897
Chile,CHL,2021-03-27,3877
Chile,CHL,2021-03-28,3965
Chile,CHL,2021-03-29,4013
Chile,CHL,2021-03-30,4046
Chile,CHL,2021-03-31,4149
Chile,CHL,2021-04-01,4165
Chile,CHL,2021-04-02,4159
Chile,CHL,2021-04-03,4236
Chile,CHL,2021-04-04,4232
Chile,CHL,2021-04-05,4290
Chile,CHL,2021-04-06,4367
Chile,CHL,2021-04-07,4361
Chile,CHL,2021-04-08,4412
Chile,CHL,2021-04-09,4486
Chile,CHL,2021-04-10,4448
Chile,CHL,2021-04-11,4440
Chile,CHL,2021-04-12,4406
Chile,CHL,2021-04-13,4315
Chile,CHL,2021-04-14,4316
Chile,CHL,2021-04-15,4244
Chile,CHL,2021-04-16,4185
Chile,CHL,2021-04-17,4185
Chile,CHL,2021-04-18,4140
Chile,CHL,2021-04-19,4127
Chile,CHL,2021-04-20,4084
Chile,CHL,2021-04-21,4022
Chile,CHL,2021-04-22,3983
Chile,CHL,2021-04-23,3939
Chile,CHL,2021-04-24,3911
Chile,CHL,2021-04-25,3925
Chile,CHL,2021-04-26,3877
Chile,CHL,2021-04-27,3844
Chile,CHL,2021-04-28,3820
Chile,CHL,2021-04-29,3812
Chile,CHL,2021-04-30,3820
Chile,CHL,2021-05-01,3705
Chile,CHL,2021-05-02,3641
Chile,CHL,2021-05-03,3573
Chile,CHL,2021-05-04,3519
Chile,CHL,2021-05-05,3499
Chile,CHL,2021-05-06,3452
Chile,CHL,2021-05-07,3397
Chile,CHL,2021-05-08,3377
Chile,CHL,2021-05-09,3302
Chile,CHL,2021-05-10,3293
Chile,CHL,2021-05-11,3330
Chile,CHL,2021-05-12,3264
Chile,CHL,2021-05-13,3259
Chile,CHL,2021-05-14,3282
Chile,CHL,2021-05-15,3339
Chile,CHL,2021-05-16,3403
Chile,CHL,2021-05-17,3441
Chile,CHL,2021-05-18,3448
Chile,CHL,2021-05-19,3506
Chile,CHL,2021-05-20,3549
Chile,CHL,2021-05-21,3534
Chile,CHL,2021-05-22,3551
Chile,CHL,2021-05-23,3625
Chile,CHL,2021-05-24,3678
Chile,CHL,2021-05-25,3747
Chile,CHL,2021-05-26,3823
Chile,CHL,2021-05-27,3911
Chile,CHL,2021-05-28,3994
Chile,CHL,2021-05-29,4048
Chile,CHL,2021-05-30,4077
Chile,CHL,2021-05-31,4059
Chile,CHL,2021-06-01,4052
Chile,CHL,2021-06-02,4055
Chile,CHL,2021-06-03,4082
Chile,CHL,2021-06-04,4134
Chile,CHL,2021-06-05,4120
Chile,CHL,2021-06-06,4066
Chile,CHL,2021-06-07,4138
Chile,CHL,2021-06-08,4207
Chile,CHL,2021-06-09,4220
Chile,CHL,2021-06-10,4150
Chile,CHL,2021-06-11,4104
Chile,CHL,2021-06-12,4143
Chile,CHL,2021-06-13,4168
Chile,CHL,2021-06-14,4102
Chile,CHL,2021-06-15,4072
Chile,CHL,2021-06-16,4033
Chile,CHL,2021-06-17,3999
Chile,CHL,2021-06-18,3909
Chile,CHL,2021-06-19,3835
Chile,CHL,2021-06-20,3757
Chile,CHL,2021-06-21,3627
Chile,CHL,2021-06-22,3448
Chile,CHL,2021-06-23,3368
Chile,CHL,2021-06-24,3245
Chile,CHL,2021-06-25,3171
Chile,CHL,2021-06-26,3091
Chile,CHL,2021-06-27,3019
Chile,CHL,2021-06-28,2904
Chile,CHL,2021-06-29,2825
Chile,CHL,2021-06-30,2725
Chile,CHL,2021-07-01,2673
Chile,CHL,2021-07-02,2572
Chile,CHL,2021-07-03,2468
Chile,CHL,2021-07-04,2362
Chile,CHL,2021-07-05,2355
Chile,CHL,2021-07-06,2275
Chile,CHL,2021-07-07,2190
Chile,CHL,2021-07-08,2108
Chile,CHL,2021-07-09,2080
Chile,CHL,2021-07-10,2002
Chile,CHL,2021-07-11,1991
Chile,CHL,2021-07-12,1941
Chile,CHL,2021-07-13,1874
Chile,CHL,2021-07-14,1786
Chile,CHL,2021-07-15,1690
Chile,CHL,2021-07-16,1592
Chile,CHL,2021-07-17,1544
Chile,CHL,2021-07-18,1450
Chile,CHL,2021-07-19,1402
Chile,CHL,2021-07-20,1369
Chile,CHL,2021-07-21,1333
Chile,CHL,2021-07-22,1321
Chile,CHL,2021-07-23,1313
Chile,CHL,2021-07-24,1274
Chile,CHL,2021-07-25,1238
Chile,CHL,2021-07-26,1173
Chile,CHL,2021-07-27,1151
Chile,CHL,2021-07-28,1088
Chile,CHL,2021-07-29,1041
Chile,CHL,2021-07-30,983
Chile,CHL,2021-07-31,980
Chile,CHL,2021-08-01,970
Chile,CHL,2021-08-02,963
Chile,CHL,2021-08-03,946
Chile,CHL,2021-08-04,951
Chile,CHL,2021-08-05,931
Chile,CHL,2021-08-06,913
Chile,CHL,2021-08-07,878
Chile,CHL,2021-08-08,874
Chile,CHL,2021-08-09,850
Chile,CHL,2021-08-10,805
Chile,CHL,2021-08-11,792
Chile,CHL,2021-08-12,782
Chile,CHL,2021-08-13,771
Chile,CHL,2021-08-14,764
Chile,CHL,2021-08-15,733
Chile,CHL,2021-08-16,731
Chile,CHL,2021-08-17,742
Chile,CHL,2021-08-18,706
Chile,CHL,2021-08-19,676
Chile,CHL,2021-08-20,658
Chile,CHL,2021-08-21,650
Chile,CHL,2021-08-22,643
Chile,CHL,2021-08-23,613
Chile,CHL,2021-08-24,566
Chile,CHL,2021-08-25,554
Chile,CHL,2021-08-26,541
Chile,CHL,2021-08-27,517
